Timestamp,TrafficCount,Hour,Day,Weekday
2020-02-20 06:30:00,1954.0,6,20,Thursday
2020-02-20 07:30:00,3579.0,7,20,Thursday
2020-02-20 08:30:00,8477.0,8,20,Thursday
2020-02-20 09:30:00,17352.0,9,20,Thursday
2020-02-20 10:30:00,25799.0,10,20,Thursday
2020-02-20 11:30:00,28764.0,11,20,Thursday
2020-02-20 12:30:00,23460.0,12,20,Thursday
2020-02-20 13:30:00,26226.0,13,20,Thursday
2020-02-20 14:30:00,32851.0,14,20,Thursday
2020-02-20 15:30:00,22919.0,15,20,Thursday
2020-02-20 16:30:00,20978.0,16,20,Thursday
2020-02-20 17:30:00,17519.0,17,20,Thursday
2020-02-20 18:30:00,15122.0,18,20,Thursday
2020-02-20 19:30:00,8464.0,19,20,Thursday
2020-02-20 20:30:00,4365.0,20,20,Thursday
2020-02-20 21:30:00,3121.0,21,20,Thursday
2020-02-20 22:30:00,3057.0,22,20,Thursday
2020-02-20 23:30:00,1086.0,23,20,Thursday
2020-02-21 00:30:00,984.0,0,21,Friday
2020-02-21 01:30:00,488.0,1,21,Friday
2020-02-21 02:30:00,630.0,2,21,Friday
2020-02-21 03:30:00,349.0,3,21,Friday
2020-02-21 04:30:00,239.0,4,21,Friday
2020-02-21 05:30:00,742.0,5,21,Friday
2020-02-21 06:30:00,727.0,6,21,Friday
2020-02-21 07:30:00,1954.0,7,21,Friday
2020-02-21 08:30:00,5123.0,8,21,Friday
2020-02-21 09:30:00,10251.0,9,21,Friday
2020-02-21 10:30:00,17411.0,10,21,Friday
2020-02-21 11:30:00,22033.0,11,21,Friday
2020-02-21 12:30:00,14882.0,12,21,Friday
2020-02-21 13:30:00,19052.0,13,21,Friday
2020-02-21 14:30:00,19697.0,14,21,Friday
2020-02-21 15:30:00,13278.0,15,21,Friday
2020-02-21 16:30:00,12998.0,16,21,Friday
2020-02-21 17:30:00,9789.0,17,21,Friday
2020-02-21 18:30:00,7537.0,18,21,Friday
2020-02-21 19:30:00,4938.0,19,21,Friday
2020-02-21 20:30:00,2958.0,20,21,Friday
2020-02-21 21:30:00,1893.0,21,21,Friday
2020-02-21 22:30:00,1479.0,22,21,Friday
2020-02-21 23:30:00,1167.0,23,21,Friday
2020-02-22 00:30:00,434.0,0,22,Saturday
2020-02-22 01:30:00,351.0,1,22,Saturday
2020-02-22 02:30:00,367.0,2,22,Saturday
2020-02-22 03:30:00,306.0,3,22,Saturday
2020-02-22 04:30:00,178.0,4,22,Saturday
2020-02-22 05:30:00,476.0,5,22,Saturday
2020-02-22 06:30:00,293.0,6,22,Saturday
2020-02-22 07:30:00,244.0,7,22,Saturday
2020-02-22 08:30:00,333.0,8,22,Saturday
2020-02-22 09:30:00,1025.0,9,22,Saturday
2020-02-22 10:30:00,932.0,10,22,Saturday
2020-02-22 11:30:00,1349.0,11,22,Saturday
2020-02-22 12:30:00,910.0,12,22,Saturday
2020-02-22 13:30:00,1084.0,13,22,Saturday
2020-02-22 14:30:00,1620.0,14,22,Saturday
2020-02-22 15:30:00,494.0,15,22,Saturday
2020-02-22 16:30:00,435.0,16,22,Saturday
2020-02-22 17:30:00,545.0,17,22,Saturday
2020-02-22 18:30:00,1017.0,18,22,Saturday
2020-02-22 19:30:00,922.0,19,22,Saturday
2020-02-22 20:30:00,587.0,20,22,Saturday
2020-02-22 21:30:00,499.0,21,22,Saturday
2020-02-22 22:30:00,926.0,22,22,Saturday
2020-02-22 23:30:00,319.0,23,22,Saturday
2020-02-23 00:30:00,163.0,0,23,Sunday
2020-02-23 01:30:00,78.0,1,23,Sunday
2020-02-23 02:30:00,193.0,2,23,Sunday
2020-02-23 03:30:00,221.0,3,23,Sunday
2020-02-23 04:30:00,99.0,4,23,Sunday
2020-02-23 05:30:00,226.0,5,23,Sunday
2020-02-23 06:30:00,295.0,6,23,Sunday
2020-02-23 07:30:00,699.0,7,23,Sunday
2020-02-23 08:30:00,712.0,8,23,Sunday
2020-02-23 09:30:00,819.0,9,23,Sunday
2020-02-23 10:30:00,719.0,10,23,Sunday
2020-02-23 11:30:00,745.0,11,23,Sunday
2020-02-23 12:30:00,1392.0,12,23,Sunday
2020-02-23 13:30:00,1136.0,13,23,Sunday
2020-02-23 14:30:00,761.0,14,23,Sunday
2020-02-23 15:30:00,700.0,15,23,Sunday
2020-02-23 16:30:00,1331.0,16,23,Sunday
2020-02-23 17:30:00,922.0,17,23,Sunday
2020-02-23 18:30:00,1266.0,18,23,Sunday
2020-02-23 19:30:00,910.0,19,23,Sunday
2020-02-23 20:30:00,660.0,20,23,Sunday
2020-02-23 21:30:00,932.0,21,23,Sunday
2020-02-23 22:30:00,1184.0,22,23,Sunday
2020-02-23 23:30:00,642.0,23,23,Sunday
2020-02-24 00:00:00,642.0,0,24,Monday
2020-02-24 00:30:00,325.0,0,24,Monday
2020-02-24 01:30:00,263.0,1,24,Monday
2020-02-24 02:30:00,311.0,2,24,Monday
2020-02-24 03:30:00,46.0,3,24,Monday
2020-02-24 04:30:00,218.0,4,24,Monday
2020-02-24 05:30:00,272.0,5,24,Monday
2020-02-24 06:30:00,810.0,6,24,Monday
2020-02-24 07:30:00,3635.0,7,24,Monday
2020-02-24 08:30:00,12011.0,8,24,Monday
2020-02-24 09:30:00,22820.0,9,24,Monday
2020-02-24 10:30:00,57992.0,10,24,Monday
2020-02-24 11:30:00,67896.0,11,24,Monday
2020-02-24 12:30:00,50516.0,12,24,Monday
2020-02-24 13:30:00,70855.0,13,24,Monday
2020-02-24 14:30:00,32219.0,14,24,Monday
2020-02-24 15:30:00,28958.0,15,24,Monday
2020-02-24 16:30:00,22753.0,16,24,Monday
2020-02-24 17:30:00,21861.0,17,24,Monday
2020-02-24 18:30:00,15405.0,18,24,Monday
2020-02-24 19:30:00,8610.0,19,24,Monday
2020-02-24 20:30:00,4654.0,20,24,Monday
2020-02-24 21:30:00,2965.0,21,24,Monday
2020-02-24 22:30:00,2500.0,22,24,Monday
2020-02-24 23:30:00,1429.0,23,24,Monday
2020-02-25 00:30:00,827.0,0,25,Tuesday
2020-02-25 01:30:00,769.0,1,25,Tuesday
2020-02-25 02:30:00,449.0,2,25,Tuesday
2020-02-25 03:30:00,518.0,3,25,Tuesday
2020-02-25 04:30:00,527.0,4,25,Tuesday
2020-02-25 05:30:00,579.0,5,25,Tuesday
2020-02-25 06:30:00,1383.0,6,25,Tuesday
2020-02-25 07:30:00,3374.0,7,25,Tuesday
2020-02-25 08:30:00,8042.0,8,25,Tuesday
2020-02-25 09:30:00,16211.0,9,25,Tuesday
2020-02-25 10:30:00,37402.0,10,25,Tuesday
2020-02-25 11:30:00,38482.0,11,25,Tuesday
2020-02-25 12:30:00,27775.0,12,25,Tuesday
2020-02-25 13:30:00,30354.0,13,25,Tuesday
2020-02-25 14:30:00,33301.0,14,25,Tuesday
2020-02-25 15:30:00,29821.0,15,25,Tuesday
2020-02-25 16:30:00,21450.0,16,25,Tuesday
2020-02-25 17:30:00,18107.0,17,25,Tuesday
2020-02-25 18:30:00,14117.0,18,25,Tuesday
2020-02-25 19:30:00,7047.0,19,25,Tuesday
2020-02-25 20:30:00,4697.0,20,25,Tuesday
2020-02-25 21:30:00,4657.0,21,25,Tuesday
2020-02-25 22:30:00,2346.0,22,25,Tuesday
2020-02-25 23:30:00,1918.0,23,25,Tuesday
2020-02-26 00:30:00,1420.0,0,26,Wednesday
2020-02-26 01:30:00,1072.0,1,26,Wednesday
2020-02-26 02:30:00,447.0,2,26,Wednesday
2020-02-26 03:30:00,299.0,3,26,Wednesday
2020-02-26 04:30:00,275.0,4,26,Wednesday
2020-02-26 05:30:00,843.0,5,26,Wednesday
2020-02-26 06:30:00,1320.0,6,26,Wednesday
2020-02-26 07:30:00,2677.0,7,26,Wednesday
2020-02-26 08:30:00,8602.0,8,26,Wednesday
2020-02-26 09:30:00,19828.0,9,26,Wednesday
2020-02-26 10:30:00,29828.0,10,26,Wednesday
2020-02-26 11:30:00,32634.0,11,26,Wednesday
2020-02-26 12:30:00,21054.0,12,26,Wednesday
2020-02-26 13:30:00,21289.0,13,26,Wednesday
2020-02-26 14:30:00,27067.0,14,26,Wednesday
2020-02-26 15:30:00,22118.0,15,26,Wednesday
2020-02-26 16:30:00,17929.0,16,26,Wednesday
2020-02-26 17:30:00,14372.0,17,26,Wednesday
2020-02-26 18:30:00,12809.0,18,26,Wednesday
2020-02-26 19:30:00,6597.0,19,26,Wednesday
2020-02-26 20:30:00,3383.0,20,26,Wednesday
2020-02-26 21:30:00,3237.0,21,26,Wednesday
2020-02-26 22:30:00,2370.0,22,26,Wednesday
2020-02-26 23:30:00,1634.0,23,26,Wednesday
2020-02-27 00:30:00,622.0,0,27,Thursday
2020-02-27 01:30:00,344.0,1,27,Thursday
2020-02-27 02:30:00,305.0,2,27,Thursday
2020-02-27 03:30:00,566.0,3,27,Thursday
2020-02-27 04:30:00,934.0,4,27,Thursday
2020-02-27 05:30:00,471.0,5,27,Thursday
2020-02-27 06:30:00,2085.0,6,27,Thursday
2020-02-27 07:30:00,3176.0,7,27,Thursday
2020-02-27 08:30:00,9496.0,8,27,Thursday
2020-02-27 09:30:00,15793.0,9,27,Thursday
2020-02-27 10:30:00,23453.0,10,27,Thursday
2020-02-27 11:30:00,28046.0,11,27,Thursday
2020-02-27 12:30:00,19671.0,12,27,Thursday
2020-02-27 13:30:00,20400.0,13,27,Thursday
2020-02-27 14:30:00,22142.0,14,27,Thursday
2020-02-27 15:30:00,19728.0,15,27,Thursday
2020-02-27 16:30:00,18746.0,16,27,Thursday
2020-02-27 17:30:00,13177.0,17,27,Thursday
2020-02-27 18:30:00,8943.0,18,27,Thursday
2020-02-27 19:30:00,6717.0,19,27,Thursday
2020-02-27 20:30:00,3900.0,20,27,Thursday
2020-02-27 21:30:00,3520.0,21,27,Thursday
2020-02-27 22:30:00,2697.0,22,27,Thursday
2020-02-27 23:30:00,1807.0,23,27,Thursday
2020-02-28 00:30:00,934.0,0,28,Friday
2020-02-28 01:30:00,321.0,1,28,Friday
2020-02-28 02:30:00,293.0,2,28,Friday
2020-02-28 03:30:00,487.0,3,28,Friday
2020-02-28 04:30:00,418.0,4,28,Friday
2020-02-28 05:30:00,841.0,5,28,Friday
2020-02-28 06:30:00,789.0,6,28,Friday
2020-02-28 07:30:00,2454.0,7,28,Friday
2020-02-28 08:30:00,6578.0,8,28,Friday
2020-02-28 09:30:00,13957.0,9,28,Friday
2020-02-28 10:30:00,28640.0,10,28,Friday
2020-02-28 11:30:00,28914.0,11,28,Friday
2020-02-28 12:30:00,18235.0,12,28,Friday
2020-02-28 13:30:00,22019.0,13,28,Friday
2020-02-28 14:30:00,25837.0,14,28,Friday
2020-02-28 15:30:00,19344.0,15,28,Friday
2020-02-28 16:30:00,13155.0,16,28,Friday
2020-02-28 17:30:00,6743.0,17,28,Friday
2020-02-28 18:30:00,5474.0,18,28,Friday
2020-02-28 19:30:00,3411.0,19,28,Friday
2020-02-28 20:30:00,2833.0,20,28,Friday
2020-02-28 21:30:00,1755.0,21,28,Friday
2020-02-28 22:30:00,1400.0,22,28,Friday
2020-02-28 23:30:00,483.0,23,28,Friday
2020-02-29 00:30:00,719.0,0,29,Saturday
2020-02-29 01:30:00,266.0,1,29,Saturday
2020-02-29 02:30:00,218.0,2,29,Saturday
2020-02-29 03:30:00,127.0,3,29,Saturday
2020-02-29 04:30:00,184.0,4,29,Saturday
2020-02-29 05:30:00,190.0,5,29,Saturday
2020-02-29 06:30:00,216.0,6,29,Saturday
2020-02-29 07:30:00,316.0,7,29,Saturday
2020-02-29 08:30:00,369.0,8,29,Saturday
2020-02-29 09:30:00,387.0,9,29,Saturday
2020-02-29 10:30:00,412.0,10,29,Saturday
2020-02-29 11:30:00,692.0,11,29,Saturday
2020-02-29 12:30:00,681.0,12,29,Saturday
2020-02-29 13:30:00,355.0,13,29,Saturday
2020-02-29 14:30:00,505.0,14,29,Saturday
2020-02-29 15:30:00,444.0,15,29,Saturday
2020-02-29 16:30:00,353.0,16,29,Saturday
2020-02-29 17:30:00,324.0,17,29,Saturday
2020-02-29 18:30:00,181.0,18,29,Saturday
2020-02-29 19:30:00,482.0,19,29,Saturday
2020-02-29 20:30:00,323.0,20,29,Saturday
2020-02-29 21:30:00,259.0,21,29,Saturday
2020-02-29 22:30:00,228.0,22,29,Saturday
2020-02-29 23:30:00,510.0,23,29,Saturday
2020-03-01 00:30:00,392.0,0,1,Sunday
2020-03-01 01:30:00,271.0,1,1,Sunday
2020-03-01 02:30:00,100.0,2,1,Sunday
2020-03-01 03:30:00,59.0,3,1,Sunday
2020-03-01 04:30:00,221.0,4,1,Sunday
2020-03-01 05:30:00,525.0,5,1,Sunday
2020-03-01 06:30:00,359.0,6,1,Sunday
2020-03-01 07:30:00,334.0,7,1,Sunday
2020-03-01 08:30:00,454.0,8,1,Sunday
2020-03-01 09:30:00,350.0,9,1,Sunday
2020-03-01 10:30:00,641.0,10,1,Sunday
2020-03-01 11:30:00,556.0,11,1,Sunday
2020-03-01 12:30:00,428.0,12,1,Sunday
2020-03-01 13:30:00,639.0,13,1,Sunday
2020-03-01 14:30:00,484.0,14,1,Sunday
2020-03-01 15:30:00,1064.0,15,1,Sunday
2020-03-01 16:30:00,713.0,16,1,Sunday
2020-03-01 17:30:00,698.0,17,1,Sunday
2020-03-01 18:30:00,838.0,18,1,Sunday
2020-03-01 19:30:00,949.0,19,1,Sunday
2020-03-01 20:30:00,1390.0,20,1,Sunday
2020-03-01 21:30:00,1437.0,21,1,Sunday
2020-03-01 22:30:00,1459.0,22,1,Sunday
2020-03-01 23:30:00,903.0,23,1,Sunday
2020-03-02 00:00:00,903.0,0,2,Monday
2020-03-02 00:30:00,221.0,0,2,Monday
2020-03-02 01:30:00,327.0,1,2,Monday
2020-03-02 02:30:00,333.0,2,2,Monday
2020-03-02 03:30:00,313.0,3,2,Monday
2020-03-02 04:30:00,194.0,4,2,Monday
2020-03-02 05:30:00,959.0,5,2,Monday
2020-03-02 06:30:00,1609.0,6,2,Monday
2020-03-02 07:30:00,4020.0,7,2,Monday
2020-03-02 08:30:00,12791.0,8,2,Monday
2020-03-02 09:30:00,24153.0,9,2,Monday
2020-03-02 10:30:00,32920.0,10,2,Monday
2020-03-02 11:30:00,35493.0,11,2,Monday
2020-03-02 12:30:00,26225.0,12,2,Monday
2020-03-02 13:30:00,31551.0,13,2,Monday
2020-03-02 14:30:00,27741.0,14,2,Monday
2020-03-02 15:30:00,22277.0,15,2,Monday
2020-03-02 16:30:00,19281.0,16,2,Monday
2020-03-02 17:30:00,16745.0,17,2,Monday
2020-03-02 18:30:00,13408.0,18,2,Monday
2020-03-02 19:30:00,9460.0,19,2,Monday
2020-03-02 20:30:00,5719.0,20,2,Monday
2020-03-02 21:30:00,4035.0,21,2,Monday
2020-03-02 22:30:00,2763.0,22,2,Monday
2020-03-02 23:30:00,1446.0,23,2,Monday
2020-03-03 00:30:00,1338.0,0,3,Tuesday
2020-03-03 01:30:00,1247.0,1,3,Tuesday
2020-03-03 02:30:00,796.0,2,3,Tuesday
2020-03-03 03:30:00,507.0,3,3,Tuesday
2020-03-03 04:30:00,798.0,4,3,Tuesday
2020-03-03 05:30:00,1021.0,5,3,Tuesday
2020-03-03 06:30:00,1212.0,6,3,Tuesday
2020-03-03 07:30:00,2866.0,7,3,Tuesday
2020-03-03 08:30:00,8019.0,8,3,Tuesday
2020-03-03 09:30:00,16602.0,9,3,Tuesday
2020-03-03 10:30:00,24021.0,10,3,Tuesday
2020-03-03 11:30:00,28298.0,11,3,Tuesday
2020-03-03 12:30:00,22922.0,12,3,Tuesday
2020-03-03 13:30:00,22627.0,13,3,Tuesday
2020-03-03 14:30:00,26202.0,14,3,Tuesday
2020-03-03 15:30:00,20187.0,15,3,Tuesday
2020-03-03 16:30:00,17155.0,16,3,Tuesday
2020-03-03 17:30:00,14517.0,17,3,Tuesday
2020-03-03 18:30:00,12880.0,18,3,Tuesday
2020-03-03 19:30:00,7779.0,19,3,Tuesday
2020-03-03 20:30:00,5107.0,20,3,Tuesday
2020-03-03 21:30:00,4264.0,21,3,Tuesday
2020-03-03 22:30:00,3695.0,22,3,Tuesday
2020-03-03 23:30:00,2087.0,23,3,Tuesday
2020-03-04 00:30:00,1900.0,0,4,Wednesday
2020-03-04 01:30:00,1950.0,1,4,Wednesday
2020-03-04 02:30:00,1189.0,2,4,Wednesday
2020-03-04 03:30:00,1063.0,3,4,Wednesday
2020-03-04 04:30:00,1318.0,4,4,Wednesday
2020-03-04 05:30:00,1638.0,5,4,Wednesday
2020-03-04 06:30:00,1646.0,6,4,Wednesday
2020-03-04 07:30:00,3210.0,7,4,Wednesday
2020-03-04 08:30:00,9312.0,8,4,Wednesday
2020-03-04 09:30:00,15894.0,9,4,Wednesday
2020-03-04 10:30:00,22895.0,10,4,Wednesday
2020-03-04 11:30:00,22906.0,11,4,Wednesday
2020-03-04 12:30:00,20606.0,12,4,Wednesday
2020-03-04 13:30:00,23943.0,13,4,Wednesday
2020-03-04 14:30:00,28616.0,14,4,Wednesday
2020-03-04 15:30:00,22372.0,15,4,Wednesday
2020-03-04 16:30:00,37140.0,16,4,Wednesday
2020-03-04 17:30:00,66415.0,17,4,Wednesday
2020-03-04 18:30:00,39952.0,18,4,Wednesday
2020-03-04 19:30:00,7832.0,19,4,Wednesday
2020-03-04 20:30:00,5219.0,20,4,Wednesday
2020-03-04 21:30:00,5143.0,21,4,Wednesday
2020-03-04 22:30:00,2628.0,22,4,Wednesday
2020-03-04 23:30:00,2492.0,23,4,Wednesday
2020-03-05 00:30:00,1531.0,0,5,Thursday
2020-03-05 01:30:00,1750.0,1,5,Thursday
2020-03-05 02:30:00,1793.0,2,5,Thursday
2020-03-05 03:30:00,623.0,3,5,Thursday
2020-03-05 04:30:00,1005.0,4,5,Thursday
2020-03-05 05:30:00,1346.0,5,5,Thursday
2020-03-05 06:30:00,1505.0,6,5,Thursday
2020-03-05 07:30:00,3387.0,7,5,Thursday
2020-03-05 08:30:00,11017.0,8,5,Thursday
2020-03-05 09:30:00,18754.0,9,5,Thursday
2020-03-05 10:30:00,25961.0,10,5,Thursday
2020-03-05 11:30:00,32046.0,11,5,Thursday
2020-03-05 12:30:00,21991.0,12,5,Thursday
2020-03-05 13:30:00,24291.0,13,5,Thursday
2020-03-05 14:30:00,26601.0,14,5,Thursday
2020-03-05 15:30:00,19471.0,15,5,Thursday
2020-03-05 16:30:00,18871.0,16,5,Thursday
2020-03-05 17:30:00,14356.0,17,5,Thursday
2020-03-05 18:30:00,11855.0,18,5,Thursday
2020-03-05 19:30:00,7413.0,19,5,Thursday
2020-03-05 20:30:00,6386.0,20,5,Thursday
2020-03-05 21:30:00,4133.0,21,5,Thursday
2020-03-05 22:30:00,3677.0,22,5,Thursday
2020-03-05 23:30:00,2164.0,23,5,Thursday
2020-03-06 00:30:00,1421.0,0,6,Friday
2020-03-06 01:30:00,581.0,1,6,Friday
2020-03-06 02:30:00,738.0,2,6,Friday
2020-03-06 03:30:00,646.0,3,6,Friday
2020-03-06 04:30:00,529.0,4,6,Friday
2020-03-06 05:30:00,1289.0,5,6,Friday
2020-03-06 06:30:00,1816.0,6,6,Friday
2020-03-06 07:30:00,4848.0,7,6,Friday
2020-03-06 08:30:00,10872.0,8,6,Friday
2020-03-06 09:30:00,17948.0,9,6,Friday
2020-03-06 10:30:00,32237.0,10,6,Friday
2020-03-06 11:30:00,35087.0,11,6,Friday
2020-03-06 12:30:00,22894.0,12,6,Friday
2020-03-06 13:30:00,32960.0,13,6,Friday
2020-03-06 14:30:00,37812.0,14,6,Friday
2020-03-06 15:30:00,31160.0,15,6,Friday
2020-03-06 16:30:00,27808.0,16,6,Friday
2020-03-06 17:30:00,20335.0,17,6,Friday
2020-03-06 18:30:00,14611.0,18,6,Friday
2020-03-06 19:30:00,10459.0,19,6,Friday
2020-03-06 20:30:00,5589.0,20,6,Friday
2020-03-06 21:30:00,4760.0,21,6,Friday
2020-03-06 22:30:00,2978.0,22,6,Friday
2020-03-06 23:30:00,1892.0,23,6,Friday
2020-03-07 00:30:00,1872.0,0,7,Saturday
2020-03-07 01:30:00,1347.0,1,7,Saturday
2020-03-07 02:30:00,1126.0,2,7,Saturday
2020-03-07 03:30:00,806.0,3,7,Saturday
2020-03-07 04:30:00,594.0,4,7,Saturday
2020-03-07 05:30:00,683.0,5,7,Saturday
2020-03-07 06:30:00,955.0,6,7,Saturday
2020-03-07 07:30:00,988.0,7,7,Saturday
2020-03-07 08:30:00,1547.0,8,7,Saturday
2020-03-07 09:30:00,1549.0,9,7,Saturday
2020-03-07 10:30:00,1502.0,10,7,Saturday
2020-03-07 11:30:00,1593.0,11,7,Saturday
2020-03-07 12:30:00,1861.0,12,7,Saturday
2020-03-07 13:30:00,1307.0,13,7,Saturday
2020-03-07 14:30:00,1163.0,14,7,Saturday
2020-03-07 15:30:00,1237.0,15,7,Saturday
2020-03-07 16:30:00,1245.0,16,7,Saturday
2020-03-07 17:30:00,885.0,17,7,Saturday
2020-03-07 18:30:00,1095.0,18,7,Saturday
2020-03-07 19:30:00,661.0,19,7,Saturday
2020-03-07 20:30:00,720.0,20,7,Saturday
2020-03-07 21:30:00,713.0,21,7,Saturday
2020-03-07 22:30:00,502.0,22,7,Saturday
2020-03-07 23:30:00,824.0,23,7,Saturday
2020-03-08 00:30:00,556.0,0,8,Sunday
2020-03-08 01:30:00,447.0,1,8,Sunday
2020-03-08 02:30:00,147.0,2,8,Sunday
2020-03-08 03:30:00,200.0,3,8,Sunday
2020-03-08 04:30:00,251.0,4,8,Sunday
2020-03-08 05:30:00,407.0,5,8,Sunday
2020-03-08 06:30:00,294.0,6,8,Sunday
2020-03-08 07:30:00,306.0,7,8,Sunday
2020-03-08 08:30:00,497.0,8,8,Sunday
2020-03-08 09:30:00,929.0,9,8,Sunday
2020-03-08 10:30:00,725.0,10,8,Sunday
2020-03-08 11:30:00,782.0,11,8,Sunday
2020-03-08 12:30:00,354.0,12,8,Sunday
2020-03-08 13:30:00,803.0,13,8,Sunday
2020-03-08 14:30:00,1135.0,14,8,Sunday
2020-03-08 15:30:00,701.0,15,8,Sunday
2020-03-08 16:30:00,1607.0,16,8,Sunday
2020-03-08 17:30:00,1478.0,17,8,Sunday
2020-03-08 18:30:00,790.0,18,8,Sunday
2020-03-08 19:30:00,1171.0,19,8,Sunday
2020-03-08 20:30:00,1600.0,20,8,Sunday
2020-03-08 21:30:00,2097.0,21,8,Sunday
2020-03-08 22:30:00,1560.0,22,8,Sunday
2020-03-08 23:30:00,479.0,23,8,Sunday
2020-03-09 00:00:00,479.0,0,9,Monday
2020-03-09 00:30:00,768.0,0,9,Monday
2020-03-09 01:30:00,426.0,1,9,Monday
2020-03-09 02:30:00,166.0,2,9,Monday
2020-03-09 03:30:00,362.0,3,9,Monday
2020-03-09 04:30:00,336.0,4,9,Monday
2020-03-09 05:30:00,1110.0,5,9,Monday
2020-03-09 06:30:00,2074.0,6,9,Monday
2020-03-09 07:30:00,4372.0,7,9,Monday
2020-03-09 08:30:00,14993.0,8,9,Monday
2020-03-09 09:30:00,29169.0,9,9,Monday
2020-03-09 10:30:00,44151.0,10,9,Monday
2020-03-09 11:30:00,58747.0,11,9,Monday
2020-03-09 12:30:00,40942.0,12,9,Monday
2020-03-09 13:30:00,35389.0,13,9,Monday
2020-03-09 14:30:00,32188.0,14,9,Monday
2020-03-09 15:30:00,26018.0,15,9,Monday
2020-03-09 16:30:00,27765.0,16,9,Monday
2020-03-09 17:30:00,20000.0,17,9,Monday
2020-03-09 18:30:00,13956.0,18,9,Monday
2020-03-09 19:30:00,8746.0,19,9,Monday
2020-03-09 20:30:00,5319.0,20,9,Monday
2020-03-09 21:30:00,3187.0,21,9,Monday
2020-03-09 22:30:00,2949.0,22,9,Monday
2020-03-09 23:30:00,1483.0,23,9,Monday
2020-03-10 00:30:00,1068.0,0,10,Tuesday
2020-03-10 01:30:00,447.0,1,10,Tuesday
2020-03-10 02:30:00,586.0,2,10,Tuesday
2020-03-10 03:30:00,469.0,3,10,Tuesday
2020-03-10 04:30:00,335.0,4,10,Tuesday
2020-03-10 05:30:00,1025.0,5,10,Tuesday
2020-03-10 06:30:00,993.0,6,10,Tuesday
2020-03-10 07:30:00,2598.0,7,10,Tuesday
2020-03-10 08:30:00,6496.0,8,10,Tuesday
2020-03-10 09:30:00,9988.0,9,10,Tuesday
2020-03-10 10:30:00,15011.0,10,10,Tuesday
2020-03-10 11:30:00,15342.0,11,10,Tuesday
2020-03-10 12:30:00,12343.0,12,10,Tuesday
2020-03-10 13:30:00,12062.0,13,10,Tuesday
2020-03-10 14:30:00,12934.0,14,10,Tuesday
2020-03-10 15:30:00,10550.0,15,10,Tuesday
2020-03-10 16:30:00,8496.0,16,10,Tuesday
2020-03-10 17:30:00,6816.0,17,10,Tuesday
2020-03-10 18:30:00,5233.0,18,10,Tuesday
2020-03-10 19:30:00,3874.0,19,10,Tuesday
2020-03-10 20:30:00,3035.0,20,10,Tuesday
2020-03-10 21:30:00,2517.0,21,10,Tuesday
2020-03-10 22:30:00,1407.0,22,10,Tuesday
2020-03-10 23:30:00,907.0,23,10,Tuesday
2020-03-11 00:30:00,773.0,0,11,Wednesday
2020-03-11 01:30:00,565.0,1,11,Wednesday
2020-03-11 02:30:00,416.0,2,11,Wednesday
2020-03-11 03:30:00,249.0,3,11,Wednesday
2020-03-11 04:30:00,321.0,4,11,Wednesday
2020-03-11 05:30:00,874.0,5,11,Wednesday
2020-03-11 06:30:00,1418.0,6,11,Wednesday
2020-03-11 07:30:00,3660.0,7,11,Wednesday
2020-03-11 08:30:00,10616.0,8,11,Wednesday
2020-03-11 09:30:00,19776.0,9,11,Wednesday
2020-03-11 10:30:00,31721.0,10,11,Wednesday
2020-03-11 11:30:00,37448.0,11,11,Wednesday
2020-03-11 12:30:00,25994.0,12,11,Wednesday
2020-03-11 13:30:00,30821.0,13,11,Wednesday
2020-03-11 14:30:00,27548.0,14,11,Wednesday
2020-03-11 15:30:00,22621.0,15,11,Wednesday
2020-03-11 16:30:00,25974.0,16,11,Wednesday
2020-03-11 17:30:00,21216.0,17,11,Wednesday
2020-03-11 18:30:00,14491.0,18,11,Wednesday
2020-03-11 19:30:00,8051.0,19,11,Wednesday
2020-03-11 20:30:00,4708.0,20,11,Wednesday
2020-03-11 21:30:00,3911.0,21,11,Wednesday
2020-03-11 22:30:00,2939.0,22,11,Wednesday
2020-03-11 23:30:00,1709.0,23,11,Wednesday
2020-03-12 00:30:00,965.0,0,12,Thursday
2020-03-12 01:30:00,519.0,1,12,Thursday
2020-03-12 02:30:00,987.0,2,12,Thursday
2020-03-12 03:30:00,421.0,3,12,Thursday
2020-03-12 04:30:00,308.0,4,12,Thursday
2020-03-12 05:30:00,910.0,5,12,Thursday
2020-03-12 06:30:00,1143.0,6,12,Thursday
2020-03-12 07:30:00,2856.0,7,12,Thursday
2020-03-12 08:30:00,1442.0,8,12,Thursday
2020-03-12 09:30:00,21351.0,9,12,Thursday
2020-03-12 10:30:00,36031.0,10,12,Thursday
2020-03-12 11:30:00,39335.0,11,12,Thursday
2020-03-12 12:30:00,43397.0,12,12,Thursday
2020-03-12 13:30:00,45140.0,13,12,Thursday
2020-03-12 14:30:00,31253.0,14,12,Thursday
2020-03-12 15:30:00,30973.0,15,12,Thursday
2020-03-12 16:30:00,27127.0,16,12,Thursday
2020-03-12 17:30:00,21572.0,17,12,Thursday
2020-03-12 18:30:00,18339.0,18,12,Thursday
2020-03-12 19:30:00,11321.0,19,12,Thursday
2020-03-12 20:30:00,6233.0,20,12,Thursday
2020-03-12 21:30:00,4484.0,21,12,Thursday
2020-03-12 22:30:00,3004.0,22,12,Thursday
